"","jurisdiction","year","state_population","murder_index","rape_index","robbery_index","agg_assault_index","total_violent_index","burglary_index","larceny_index","vehicle_theft_index","property_crime_index","crime_rate"
"745","NEW JERSEY",2015,8958013,4.05223792374492,11.3752904801545,108.606674270287,127.416649205577,255.402621094656,312.122788837212,1182.88508846772,131.480050319195,1626.48792762413,1881.89054871878
"746","NEW MEXICO",2015,2085109,5.61121744714545,58.2703350280489,119.178421847491,451.15147457519,656.128768328178,819.381624653675,2469.07955411444,408.89948678942,3697.36066555753,4353.48943388571
"747","NEW YORK",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"748","NORTH CAROLINA",2015,10042802,5.14796567730799,19.30736063501,87.8738822093675,227.287165474337,347.034622409164,745.220308037538,1871.061482642,133.777405947065,2750.0591966266,3097.09381903576
"749","NORTH DAKOTA",2015,756927,2.77437586451534,36.4632256479158,19.5527441880128,171.482851054329,239.389003166752,395.94306980726,1511.37428047883,209.135094929894,2116.45244521599,2355.84144838274
"750","OHIO",2015,11613423,4.30536285468978,35.7689545967627,108.099050555551,135.145340008712,291.886380096549,596.749123837132,1842.63502672726,148.354193246901,2587.73834381129,2879.62472390784
"751","OKLAHOMA",2015,3911338,5.98260748623617,34.5661765871423,76.8279294706824,291.920565289934,422.003928067582,726.247642111216,1892.49816814604,267.172000987897,2885.91781124515,3307.92173931274
"752","OREGON",2015,4028977,2.45719943300744,28.8907084850571,53.2641412447875,164.557901422619,259.81781479517,455.103119228529,2229.74715417834,261.778610302317,2946.62888370919,3206.44669850436
"753","PENNSYLVANIA",2015,12802503,5.13961996337747,24.3858564219825,101.566076571121,174.754889727423,315.086823256359,309.814416758973,1408.21681510248,94.7783413915232,1812.80957325298,2127.89639650934
"754","RHODE ISLAND",2015,1056298,2.74543736710663,31.998545864898,52.6366612452168,143.709445629926,242.545190845765,373.663492688616,1392.31542613921,131.496982859004,1897.47590168683,2140.0210925326
"755","SOUTH CAROLINA",2015,4896146,8.14926679065534,34.8641564201721,80.2876384813688,369.12706442986,504.478420373902,705.677485924644,2322.72485338468,264.902231265162,3293.30457057449,3797.78299094839
"756","SOUTH DAKOTA",2015,858469,3.72756616721163,51.3705212418853,25.1610716286785,296.574483178775,383.12391012372,344.799870467076,1459.80810023425,138.385893957732,1942.99386465906,2326.11777478278
"757","TENNESSEE",2015,6600299,6.15123648186241,29.7865293678362,113.237294249851,452.161333903207,612.093482431629,655.227891948531,2085.95095464615,194.991166309284,2936.17001290396,3548.26349533559
"758","TEXAS",2015,27469114,4.79083526319779,32.4910370243467,116.254204631427,246.556914795286,412.19749570372,557.185790557351,2028.46003697098,245.675925331993,2831.32175286032,3243.51924856404
"759","UTAH",2015,2995919,1.80245193544952,36.649856020807,44.2602086371494,135.050380200533,236.021067325251,416.166124651568,2273.19229925776,290.628685221463,2979.98710913079,3216.00817645604
"760","VERMONT",2015,626042,1.59733691988716,19.3277767306347,16.1331028908604,78.5889764584485,118.043198379661,314.355905833794,1063.82638864485,28.4325971739915,1406.61489165264,1524.6580900323
"761","VIRGINIA",2015,8382993,4.56877394505757,17.8098681461383,52.9763057180174,110.163517970252,195.622255678849,254.5630182442,1515.19868858294,96.7554189774464,1866.51712580459,2062.13938148344
"762","WASHINGTON",2015,7170351,2.94267323872988,30.584276836657,75.993490416299,167.760267244937,284.421222894109,711.164627784609,2377.97284958575,374.695743625382,3463.83322099574,3748.25444388985
"763","WEST VIRGINIA",2015,1844128,3.79583195960367,22.774991757622,41.2118898471256,256.435561956654,337.883270575578,497.253986708081,1401.31270714397,121.412396536466,2019.97909038852,2357.8623609641
"764","WISCONSIN",2015,5771337,4.15848182145662,21.2082572894288,90.6549037077544,180.11424389184,305.769702930188,338.812306403178,1444.81252784234,190.337178369587,1973.9620126151,2279.73171554529
"765","WYOMING",2015,586107,2.7298769678574,21.327163811386,10.0664213189742,179.830645257607,222.143738259396,300.627701085297,1500.9204803901,101.005447810724,1902.55362928612,2124.69736754552
"766","FEDERAL",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"767","ALABAMA",2016,4860545,8.37354658788263,NA,96.4295156201619,388.207495250018,532.409431452646,700.435856472885,2005.90674502551,241.042928313594,2947.38552981199,3479.79496126463
"768","ALASKA",2016,741522,7.01260380676501,NA,114.629100687505,540.914497479508,804.56142906077,546.578523631126,2395.88306213437,412.260189178473,3354.72177494397,4159.28320400474
"769","ARIZONA",2016,6908642,5.63062900060533,NA,101.973730872145,315.604716527503,471.033236343698,553.162256779263,2180.13902008528,267.534487964494,3000.83576482904,3471.86900117273
"770","ARKANSAS",2016,2988231,7.26182145891666,NA,71.1123069133544,401.809632521716,554.274418543948,796.926342039822,2245.17448617593,240.510188134719,3282.61101635048,3836.88543489442
"771","CALIFORNIA",2016,39296476,4.91138187556564,NA,139.424715844749,265.609058685059,444.813422964441,479.188006578503,1621.03594225599,449.801147563461,2550.02509639796,2994.8385193624
"772","COLORADO",2016,5530105,3.41765662677291,NA,63.742008515209,211.225645806002,344.116431785653,430.823646205633,1965.2429745909,355.165046594956,2751.23166739149,3095.34809917714
"773","CONNECTICUT",2016,3587685,2.20197704090521,NA,75.5640475682787,127.881907135102,227.695575280439,281.713695600366,1327.93152130134,198.62390371507,1808.26912061678,2035.96469589722
"774","DELAWARE",2016,952698,6.08797331368387,NA,142.647512643041,328.645593881797,510.025212606723,527.764307262112,2079.56771190871,160.596537412695,2767.92855658351,3277.95376919024
"775","FLORIDA",2016,20656589,5.37842912980454,NA,97.6685937838043,289.573462491799,429.402937726069,485.6803802409,1986.54288953515,208.819568419549,2681.0428381956,3110.44577592167
"776","GEORGIA",2016,10313620,6.61261516325015,NA,117.456334439314,233.584328295981,390.435172131609,608.079413435826,2114.94121365728,256.583042617432,2979.60366971054,3370.03884184215
"777","HAWAII",2016,1428683,2.44980866994288,NA,68.9446154255353,128.159990704726,241.621129389795,418.777293493378,2160.80124142304,384.89993931474,2964.47847423116,3206.09960362096
"778","IDAHO",2016,1680026,2.91662152847635,NA,12.6783752156217,172.318761733449,230.710715191312,376.06560850844,1247.71878530451,123.629039074395,1747.41343288735,1978.12414807866
"779","ILLINOIS",2016,12835726,8.26599134322437,NA,138.90137573831,250.558480291648,436.702995997266,375.459868806798,1520.72426600568,154.77893498194,2050.96306979442,2487.66606579168
"780","INDIANA",2016,6634007,6.49682763373629,NA,109.903411316871,246.382013163387,399.698101011953,505.983789284515,1815.70504824611,217.651262653175,2539.3401001838,2939.03820119575
"781","IOWA",2016,3130869,2.33162102917752,NA,36.7310162130706,213.007954021711,292.889929281615,488.87385578892,1455.82584260153,159.763950519808,2104.46364891025,2397.35357819187
"782","KANSAS",2016,2907731,4.53962213148328,NA,60.4251218561827,280.562404156368,401.171910331458,507.577901807285,2067.55714335336,255.009834128398,2830.14487928904,3231.3167896205
"783","KENTUCKY",2016,4436113,5.97369814520054,NA,75.9899488583812,114.244159244816,235.61167174957,471.854526699388,1506.56667221958,224.250374145113,2202.67157306408,2438.28324481365
"784","LOUISIANA",2016,4686157,11.8433932111109,NA,118.96741829179,395.37727822606,565.004544235287,740.244084865275,2336.49875580353,220.436489857254,3297.17933052606,3862.18387476134
"785","MAINE",2016,1330232,1.50349713433446,NA,20.1468616000818,71.2657641674535,123.963338725876,300.774601723609,1287.82047041418,58.3356888121771,1646.93076094997,1770.89409967585
"786","MARYLAND",2016,6024752,8.8966317617721,NA,179.509463626055,262.931984586254,481.662979654598,412.166343112546,1676.33456115704,230.532310707561,2319.03321497715,2800.69619463175
"787","MASSACHUSETTS",2016,6823721,1.97839272736972,NA,78.6227924617668,268.680387137751,380.657415506877,281.430029158578,1159.99760248111,118.278575574822,1559.70620721451,1940.36362272139
"788","MICHIGAN",2016,9933445,6.16100456588827,NA,71.7072475863107,309.852221459927,460.887436332511,400.042482743902,1311.21680343526,203.97757273534,1915.23685891451,2376.12429524702
"789","MINNESOTA",2016,5525050,1.82803775531443,NA,67.5107012606221,130.044071999348,241.898263364132,336.322748210423,1636.56437498303,157.826626003385,2130.71374919684,2372.61201256097
"790","MISSISSIPPI",2016,2985415,7.93859480172773,NA,81.4962073949518,149.359469286515,281.736375009839,786.791786066594,1833.07848322595,144.268049835617,2764.13831912816,3045.874694138
"791","MISSOURI",2016,6091176,8.83244877508054,NA,107.959448224776,361.982645059016,520.753299527054,520.687630762927,1980.71768078939,300.368927116865,2801.77423866918,3322.52753819624
"792","MONTANA",2016,1038656,3.56229589007333,NA,25.8025756362068,287.198071353749,374.137346724998,381.839608108941,2062.95443342165,266.016852547908,2710.8108940785,3084.9482408035
"793","NEBRASKA",2016,1907603,2.56866863807616,NA,49.591031257552,186.516796209694,296.759860411207,338.59246394559,1677.96968237102,247.90273447882,2264.46488079543,2561.22474120663
"794","NEVADA",2016,2939254,7.75707033145145,NA,215.632946319032,395.64460914232,677.85907580631,640.16243577452,1495.24335086386,447.630589258363,2583.03637589674,3260.89545170305
"795","NEW HAMPSHIRE",2016,1335015,1.42320498271555,NA,32.2842814500212,120.522990378385,199.847941783426,223.892615438778,1232.49551503167,65.9168623573518,1522.3049928278,1722.15293461122
"796","NEW JERSEY",2016,8978416,4.21009674757775,NA,99.5721294268388,123.507309084364,243.483928568246,280.996113345606,1130.03229077378,126.124697273996,1537.15310139339,1780.63702996163
"797","NEW MEXICO",2016,2085432,6.66528565783972,NA,131.243790255448,488.244162360604,699.375477119369,828.605296168851,2536.98034747717,563.096758849006,3928.68240249502,4628.05787961439
"798","NEW YORK",2016,19836286,3.17095649861068,NA,112.470651007956,227.335903505324,374.641704601355,200.894461795923,1265.30742700524,72.5135743656852,1538.71546316684,1913.3571677682
"799","NORTH CAROLINA",2016,10156689,6.67540376593199,NA,91.9197191131874,245.217708251183,371.843619510256,709.699785038215,1874.40021054105,150.698716875155,2734.79871245442,3106.64233196468
"800","NORTH DAKOTA",2016,755548,2.11766823550588,NA,23.9561219141603,178.942965900247,252.134874289919,429.886651807695,1621.20738854447,258.620233261156,2309.71427361332,2561.84914790324
"801","OHIO",2016,11622554,5.87650528446674,NA,108.186204168206,144.099136902268,307.669037287329,577.162300127838,1842.12523340395,170.03147500971,2589.3190085415,2896.98804582883
"802","OKLAHOMA",2016,3921207,6.2990808697424,NA,80.9444642937748,314.54600585993,455.344489592108,749.157083520457,1947.30857105988,313.066869461367,3009.5325240417,3464.87701363381
"803","OREGON",2016,4085989,2.83896995317413,NA,56.4612386376958,165.83500347162,268.796612031995,414.073557222009,2239.53123711297,325.257850669691,2978.86264500467,3247.65925703667
"804","PENNSYLVANIA",2016,12787085,5.27094329943064,NA,96.3002904884108,179.415402337593,315.857758042587,275.10570235515,1361.89757086936,102.204685430651,1739.20795865516,2055.06571669775
"805","RHODE ISLAND",2016,1057566,2.74214564386525,NA,51.155199770038,143.158913959034,239.134011494318,345.132124141661,1338.63985793794,104.29609121322,1788.06807329283,2027.20208478714
"806","SOUTH CAROLINA",2016,4959822,7.21800096858315,NA,82.0795585002849,367.291406828713,506.812542869482,668.350598065818,2307.64329848934,280.856853330624,3256.85074988578,3763.66329275526
"807","SOUTH DAKOTA",2016,861542,3.24998665184054,NA,31.8034408072967,325.927232798865,422.033980931864,348.444997458046,1474.68144327264,174.106427777172,1997.23286850786,2419.26684943973
"808","TENNESSEE",2016,6649404,7.44427620881511,NA,117.739875633967,471.200125605242,638.538431414304,610.68631113405,2035.56589432677,229.178434638653,2875.43064009947,3513.96907151378
"809","TEXAS",2016,27904862,5.2965680317645,NA,119.326875725098,261.036947611495,433.845542758821,533.226073649818,1978.52976302123,247.232901563892,2758.98873823494,3192.83428099376
"810","UTAH",2016,3044321,2.43075549523194,NA,50.1918161718163,139.407112456275,243.272637806591,424.988035098795,2242.24055216253,307.523418194073,2974.7520054554,3218.024643262
"811","VERMONT",2016,623354,2.24591484132612,NA,12.5129541159598,94.488845824363,136.519537854895,302.235968647029,1225.1465459434,29.5177379145718,1556.900252505,1693.41979035989
"812","VIRGINIA",2016,8414380,5.7282889529591,NA,57.3541960310801,123.086905987132,219.802290840205,239.57796058652,1512.70800700705,117.037737777471,1869.32370537104,2089.12599621125
"813","WASHINGTON",2016,7280934,2.67822782077135,NA,77.5861997924992,180.251599588734,303.546220855731,676.410471513682,2381.87847877759,443.926562169084,3502.21551246035,3805.76173331608
"814","WEST VIRGINIA",2016,1828637,4.64827081591371,NA,39.3735880877397,281.302412671296,362.729180258302,499.114914551111,1403.0668743988,136.604476448852,2038.78626539876,2401.51544565707
"815","WISCONSIN",2016,5772917,4.01876555647691,NA,81.5359029066242,186.595442130902,306.881252579935,337.749529397357,1428.30738775562,172.495118152573,1938.55203530555,2245.43328788548
"816","WYOMING",2016,584910,3.41932946949103,NA,10.0870219349985,195.927578601836,244.653023542083,302.781624523431,1519.72098271529,136.773178779641,1959.27578601836,2203.92880956045
